,0,1,2,3,4
1026,./Rideo/Ses01M_script03_1_M022.wav,2,9,exc,Train
1027,./Rideo/Ses01M_script03_1_M028.wav,2,9,exc,Train
1028,./Rideo/Ses01M_script03_1_M029.wav,2,9,exc,Train
1029,./Rideo/Ses01M_script03_1_M030.wav,2,9,exc,Train
1030,./Rideo/Ses01M_script03_1_M031.wav,2,9,exc,Train
1031,./Rideo/Ses01M_script03_1_M033.wav,2,9,exc,Train
1032,./Rideo/Ses01M_script03_1_M037.wav,2,9,exc,Train
1033,./Rideo/Ses01M_script03_1_M039.wav,2,9,exc,Train
1034,./Rideo/Ses01M_script03_1_M040.wav,2,9,exc,Train
1035,./Rideo/Ses01M_script03_1_M041.wav,2,9,exc,Train
1036,./Rideo/Ses01M_script03_2_F006.wav,2,1,neu,Train
1037,./Rideo/Ses01M_script03_2_F010.wav,2,1,neu,Train
1038,./Rideo/Ses01M_script03_2_F011.wav,2,4,ang,Train
1039,./Rideo/Ses01M_script03_2_F015.wav,2,4,ang,Train
1040,./Rideo/Ses01M_script03_2_F017.wav,2,4,ang,Train
1041,./Rideo/Ses01M_script03_2_F022.wav,2,4,ang,Train
1042,./Rideo/Ses01M_script03_2_F023.wav,2,4,ang,Train
1043,./Rideo/Ses01M_script03_2_F024.wav,2,4,ang,Train
1044,./Rideo/Ses01M_script03_2_F025.wav,2,4,ang,Train
1045,./Rideo/Ses01M_script03_2_F026.wav,2,4,ang,Train
1046,./Rideo/Ses01M_script03_2_F027.wav,2,4,ang,Test
1047,./Rideo/Ses01M_script03_2_F028.wav,2,4,ang,Val
1048,./Rideo/Ses01M_script03_2_F029.wav,2,4,ang,Train
1049,./Rideo/Ses01M_script03_2_F030.wav,2,4,ang,Train
1050,./Rideo/Ses01M_script03_2_F031.wav,2,4,ang,Train
1051,./Rideo/Ses01M_script03_2_F033.wav,2,4,ang,Test
1052,./Rideo/Ses01M_script03_2_F034.wav,2,4,ang,Test
1053,./Rideo/Ses01M_script03_2_F035.wav,2,4,ang,Train
1054,./Rideo/Ses01M_script03_2_F036.wav,2,4,ang,Train
1055,./Rideo/Ses01M_script03_2_F037.wav,2,4,ang,Train
1056,./Rideo/Ses01M_script03_2_F038.wav,2,4,ang,Train
1057,./Rideo/Ses01M_script03_2_F039.wav,2,4,ang,Train
1058,./Rideo/Ses01M_script03_2_F040.wav,2,4,ang,Train
1059,./Rideo/Ses01M_script03_2_F041.wav,2,4,ang,Train
1060,./Rideo/Ses01M_script03_2_M012.wav,2,1,neu,Train
1061,./Rideo/Ses01M_script03_2_M013.wav,2,1,neu,Train
1062,./Rideo/Ses01M_script03_2_M018.wav,2,1,neu,Train
1063,./Rideo/Ses01M_script03_2_M022.wav,2,4,ang,Test
1064,./Rideo/Ses01M_script03_2_M023.wav,2,4,ang,Test
1065,./Rideo/Ses01M_script03_2_M024.wav,2,4,ang,Train
1066,./Rideo/Ses01M_script03_2_M025.wav,2,4,ang,Train
1067,./Rideo/Ses01M_script03_2_M026.wav,2,4,ang,Train
1068,./Rideo/Ses01M_script03_2_M027.wav,2,4,ang,Val
1069,./Rideo/Ses01M_script03_2_M028.wav,2,4,ang,Train
1070,./Rideo/Ses01M_script03_2_M029.wav,2,4,ang,Train
1071,./Rideo/Ses01M_script03_2_M030.wav,2,4,ang,Train
1072,./Rideo/Ses01M_script03_2_M031.wav,2,4,ang,Train
1073,./Rideo/Ses01M_script03_2_M032.wav,2,4,ang,Train
1074,./Rideo/Ses01M_script03_2_M033.wav,2,4,ang,Val
1075,./Rideo/Ses01M_script03_2_M034.wav,2,4,ang,Test
1076,./Rideo/Ses01M_script03_2_M035.wav,2,4,ang,Train
1077,./Rideo/Ses01M_script03_2_M036.wav,2,4,ang,Train
1078,./Rideo/Ses01M_script03_2_M037.wav,2,4,ang,Test
1079,./Rideo/Ses01M_script03_2_M038.wav,2,4,ang,Train
1080,./Rideo/Ses01M_script03_2_M039.wav,2,4,ang,Train
1081,./Rideo/Ses01M_script03_2_M040.wav,2,4,ang,Train
1082,./Rideo/Ses01M_script03_2_M041.wav,2,4,ang,Train
1083,./Rideo/Ses01M_script03_2_M042.wav,2,4,ang,Test
1084,./Rideo/Ses01M_script03_2_M043.wav,2,4,ang,Train
1085,./Rideo/Ses02F_impro01_F000.wav,1,1,neu,Train
1086,./Rideo/Ses02F_impro01_F018.wav,1,4,ang,Train
1087,./Rideo/Ses02F_impro01_F019.wav,1,4,ang,Train
1088,./Rideo/Ses02F_impro01_F020.wav,1,4,ang,Train
1089,./Rideo/Ses02F_impro01_F021.wav,1,4,ang,Train
1090,./Rideo/Ses02F_impro01_M000.wav,1,1,neu,Train
1091,./Rideo/Ses02F_impro01_M001.wav,1,1,neu,Train
1092,./Rideo/Ses02F_impro01_M002.wav,1,1,neu,Train
1093,./Rideo/Ses02F_impro01_M004.wav,1,1,neu,Test
1094,./Rideo/Ses02F_impro01_M017.wav,1,4,ang,Train
1095,./Rideo/Ses02F_impro01_M019.wav,1,4,ang,Test
1096,./Rideo/Ses02F_impro02_F000.wav,1,3,sad,Train
1097,./Rideo/Ses02F_impro02_F001.wav,1,3,sad,Train
1098,./Rideo/Ses02F_impro02_F002.wav,1,3,sad,Train
1099,./Rideo/Ses02F_impro02_F003.wav,1,3,sad,Test
1100,./Rideo/Ses02F_impro02_F004.wav,1,3,sad,Train
1101,./Rideo/Ses02F_impro02_F005.wav,1,3,sad,Train
1102,./Rideo/Ses02F_impro02_F006.wav,1,3,sad,Test
1103,./Rideo/Ses02F_impro02_F007.wav,1,3,sad,Test
1104,./Rideo/Ses02F_impro02_F008.wav,1,3,sad,Train
1105,./Rideo/Ses02F_impro02_F009.wav,1,3,sad,Train
1106,./Rideo/Ses02F_impro02_F010.wav,1,3,sad,Test
1107,./Rideo/Ses02F_impro02_F011.wav,1,3,sad,Test
1108,./Rideo/Ses02F_impro02_F012.wav,1,3,sad,Train
1109,./Rideo/Ses02F_impro02_F013.wav,1,3,sad,Train
1110,./Rideo/Ses02F_impro02_M007.wav,1,3,sad,Train
1111,./Rideo/Ses02F_impro02_M012.wav,1,3,sad,Train
1112,./Rideo/Ses02F_impro03_F000.wav,1,9,exc,Test
1113,./Rideo/Ses02F_impro03_F001.wav,1,9,exc,Train
1114,./Rideo/Ses02F_impro03_F004.wav,1,9,exc,Train
1115,./Rideo/Ses02F_impro03_F009.wav,1,9,exc,Test
1116,./Rideo/Ses02F_impro03_F011.wav,1,9,exc,Train
1117,./Rideo/Ses02F_impro03_F012.wav,1,9,exc,Val
1118,./Rideo/Ses02F_impro03_F013.wav,1,9,exc,Train
1119,./Rideo/Ses02F_impro03_F014.wav,1,9,exc,Train
1120,./Rideo/Ses02F_impro03_F015.wav,1,9,exc,Train
1121,./Rideo/Ses02F_impro03_F016.wav,1,9,exc,Train
1122,./Rideo/Ses02F_impro03_F017.wav,1,9,exc,Train
1123,./Rideo/Ses02F_impro03_F018.wav,1,9,exc,Train
1124,./Rideo/Ses02F_impro03_F019.wav,1,9,exc,Train
1125,./Rideo/Ses02F_impro03_F021.wav,1,9,exc,Train
1126,./Rideo/Ses02F_impro03_F023.wav,1,9,exc,Train
1127,./Rideo/Ses02F_impro03_F024.wav,1,9,exc,Train
1128,./Rideo/Ses02F_impro03_F026.wav,1,9,exc,Train
1129,./Rideo/Ses02F_impro03_F027.wav,1,9,exc,Val
1130,./Rideo/Ses02F_impro03_F028.wav,1,9,exc,Train
1131,./Rideo/Ses02F_impro03_F029.wav,1,9,exc,Test
1132,./Rideo/Ses02F_impro03_F030.wav,1,9,exc,Test
1133,./Rideo/Ses02F_impro03_M001.wav,1,1,neu,Train
1134,./Rideo/Ses02F_impro03_M004.wav,1,9,exc,Val
1135,./Rideo/Ses02F_impro03_M005.wav,1,9,exc,Test
1136,./Rideo/Ses02F_impro03_M009.wav,1,9,exc,Train
1137,./Rideo/Ses02F_impro03_M010.wav,1,9,exc,Train
1138,./Rideo/Ses02F_impro03_M011.wav,1,9,exc,Train
1139,./Rideo/Ses02F_impro03_M012.wav,1,9,exc,Train
1140,./Rideo/Ses02F_impro03_M013.wav,1,1,neu,Train
1141,./Rideo/Ses02F_impro03_M014.wav,1,1,neu,Train
1142,./Rideo/Ses02F_impro03_M015.wav,1,1,neu,Train
1143,./Rideo/Ses02F_impro03_M016.wav,1,1,neu,Test
1144,./Rideo/Ses02F_impro03_M017.wav,1,1,neu,Test
1145,./Rideo/Ses02F_impro03_M018.wav,1,1,neu,Train
1146,./Rideo/Ses02F_impro03_M019.wav,1,9,exc,Train
1147,./Rideo/Ses02F_impro03_M020.wav,1,9,exc,Train
1148,./Rideo/Ses02F_impro03_M022.wav,1,9,exc,Train
1149,./Rideo/Ses02F_impro03_M023.wav,1,9,exc,Train
1150,./Rideo/Ses02F_impro03_M024.wav,1,9,exc,Train
1151,./Rideo/Ses02F_impro03_M025.wav,1,9,exc,Train
1152,./Rideo/Ses02F_impro03_M026.wav,1,9,exc,Train
1153,./Rideo/Ses02F_impro04_F009.wav,1,3,sad,Train
1154,./Rideo/Ses02F_impro04_F016.wav,1,3,sad,Train
1155,./Rideo/Ses02F_impro04_M000.wav,1,1,neu,Train
1156,./Rideo/Ses02F_impro04_M001.wav,1,1,neu,Train
1157,./Rideo/Ses02F_impro04_M003.wav,1,1,neu,Train
1158,./Rideo/Ses02F_impro04_M004.wav,1,1,neu,Test
1159,./Rideo/Ses02F_impro04_M005.wav,1,1,neu,Train
1160,./Rideo/Ses02F_impro04_M006.wav,1,1,neu,Train
1161,./Rideo/Ses02F_impro04_M007.wav,1,1,neu,Train
1162,./Rideo/Ses02F_impro04_M008.wav,1,1,neu,Train
1163,./Rideo/Ses02F_impro04_M009.wav,1,1,neu,Val
1164,./Rideo/Ses02F_impro04_M010.wav,1,1,neu,Train
1165,./Rideo/Ses02F_impro04_M011.wav,1,1,neu,Train
1166,./Rideo/Ses02F_impro04_M012.wav,1,1,neu,Train
1167,./Rideo/Ses02F_impro04_M013.wav,1,1,neu,Val
1168,./Rideo/Ses02F_impro04_M015.wav,1,1,neu,Train
1169,./Rideo/Ses02F_impro04_M016.wav,1,1,neu,Train
1170,./Rideo/Ses02F_impro04_M017.wav,1,1,neu,Train
1171,./Rideo/Ses02F_impro04_M018.wav,1,1,neu,Train
1172,./Rideo/Ses02F_impro04_M019.wav,1,1,neu,Train
1173,./Rideo/Ses02F_impro05_F000.wav,1,1,neu,Test
1174,./Rideo/Ses02F_impro05_F001.wav,1,1,neu,Train
1175,./Rideo/Ses02F_impro05_F004.wav,1,1,neu,Train
1176,./Rideo/Ses02F_impro05_F006.wav,1,4,ang,Train
1177,./Rideo/Ses02F_impro05_F010.wav,1,4,ang,Train
1178,./Rideo/Ses02F_impro05_F019.wav,1,4,ang,Train
1179,./Rideo/Ses02F_impro05_M000.wav,1,1,neu,Val
1180,./Rideo/Ses02F_impro05_M001.wav,1,1,neu,Train
1181,./Rideo/Ses02F_impro05_M002.wav,1,1,neu,Test
1182,./Rideo/Ses02F_impro05_M003.wav,1,1,neu,Train
1183,./Rideo/Ses02F_impro05_M004.wav,1,1,neu,Train
1184,./Rideo/Ses02F_impro05_M005.wav,1,1,neu,Train
1185,./Rideo/Ses02F_impro05_M006.wav,1,1,neu,Train
1186,./Rideo/Ses02F_impro05_M007.wav,1,1,neu,Train
1187,./Rideo/Ses02F_impro05_M008.wav,1,1,neu,Train
1188,./Rideo/Ses02F_impro05_M009.wav,1,1,neu,Train
1189,./Rideo/Ses02F_impro05_M010.wav,1,1,neu,Train
1190,./Rideo/Ses02F_impro05_M011.wav,1,1,neu,Train
1191,./Rideo/Ses02F_impro05_M012.wav,1,1,neu,Train
1192,./Rideo/Ses02F_impro05_M013.wav,1,1,neu,Train
1193,./Rideo/Ses02F_impro05_M014.wav,1,1,neu,Train
1194,./Rideo/Ses02F_impro05_M015.wav,1,1,neu,Train
1195,./Rideo/Ses02F_impro05_M016.wav,1,1,neu,Train
1196,./Rideo/Ses02F_impro05_M017.wav,1,1,neu,Train
1197,./Rideo/Ses02F_impro05_M018.wav,1,1,neu,Train
1198,./Rideo/Ses02F_impro05_M019.wav,1,1,neu,Train
1199,./Rideo/Ses02F_impro05_M020.wav,1,1,neu,Test
1200,./Rideo/Ses02F_impro05_M021.wav,1,1,neu,Train
1201,./Rideo/Ses02F_impro06_F000.wav,1,3,sad,Test
1202,./Rideo/Ses02F_impro06_F001.wav,1,3,sad,Train
1203,./Rideo/Ses02F_impro06_F002.wav,1,3,sad,Train
1204,./Rideo/Ses02F_impro06_F003.wav,1,3,sad,Train
1205,./Rideo/Ses02F_impro06_F004.wav,1,3,sad,Train
1206,./Rideo/Ses02F_impro06_F005.wav,1,3,sad,Train
1207,./Rideo/Ses02F_impro06_F006.wav,1,3,sad,Train
1208,./Rideo/Ses02F_impro06_F007.wav,1,3,sad,Train
1209,./Rideo/Ses02F_impro06_F008.wav,1,3,sad,Train
1210,./Rideo/Ses02F_impro06_F009.wav,1,3,sad,Test
1211,./Rideo/Ses02F_impro06_F010.wav,1,3,sad,Test
1212,./Rideo/Ses02F_impro06_F011.wav,1,3,sad,Val
1213,./Rideo/Ses02F_impro06_F012.wav,1,3,sad,Train
1214,./Rideo/Ses02F_impro06_F013.wav,1,3,sad,Test
1215,./Rideo/Ses02F_impro06_F014.wav,1,3,sad,Train
1216,./Rideo/Ses02F_impro06_M000.wav,1,1,neu,Train
1217,./Rideo/Ses02F_impro06_M001.wav,1,1,neu,Val
1218,./Rideo/Ses02F_impro06_M002.wav,1,1,neu,Train
1219,./Rideo/Ses02F_impro06_M003.wav,1,1,neu,Train
1220,./Rideo/Ses02F_impro06_M004.wav,1,1,neu,Train
1221,./Rideo/Ses02F_impro06_M005.wav,1,1,neu,Train
1222,./Rideo/Ses02F_impro06_M006.wav,1,1,neu,Train
1223,./Rideo/Ses02F_impro06_M007.wav,1,1,neu,Train
1224,./Rideo/Ses02F_impro06_M008.wav,1,1,neu,Train
1225,./Rideo/Ses02F_impro06_M009.wav,1,1,neu,Train
1226,./Rideo/Ses02F_impro06_M010.wav,1,1,neu,Train
1227,./Rideo/Ses02F_impro06_M011.wav,1,1,neu,Train
1228,./Rideo/Ses02F_impro06_M012.wav,1,1,neu,Train
1229,./Rideo/Ses02F_impro06_M013.wav,1,1,neu,Test
1230,./Rideo/Ses02F_impro06_M014.wav,1,1,neu,Train
1231,./Rideo/Ses02F_impro06_M015.wav,1,1,neu,Train
1232,./Rideo/Ses02F_impro06_M016.wav,1,1,neu,Train
1233,./Rideo/Ses02F_impro06_M017.wav,1,1,neu,Train
1234,./Rideo/Ses02F_impro06_M018.wav,1,1,neu,Test
1235,./Rideo/Ses02F_impro06_M019.wav,1,1,neu,Val
1236,./Rideo/Ses02F_impro07_F001.wav,1,9,exc,Train
1237,./Rideo/Ses02F_impro07_F002.wav,1,9,exc,Val
1238,./Rideo/Ses02F_impro07_F003.wav,1,9,exc,Val
1239,./Rideo/Ses02F_impro07_F004.wav,1,9,exc,Train
1240,./Rideo/Ses02F_impro07_F005.wav,1,9,exc,Train
1241,./Rideo/Ses02F_impro07_F006.wav,1,9,exc,Train
1242,./Rideo/Ses02F_impro07_F007.wav,1,9,exc,Train
1243,./Rideo/Ses02F_impro07_F008.wav,1,9,exc,Train
1244,./Rideo/Ses02F_impro07_F009.wav,1,9,exc,Train
1245,./Rideo/Ses02F_impro07_F010.wav,1,9,exc,Train
1246,./Rideo/Ses02F_impro07_F011.wav,1,9,exc,Train
1247,./Rideo/Ses02F_impro07_F012.wav,1,9,exc,Train
1248,./Rideo/Ses02F_impro07_F013.wav,1,9,exc,Train
1249,./Rideo/Ses02F_impro07_F014.wav,1,9,exc,Train
1250,./Rideo/Ses02F_impro07_F015.wav,1,9,exc,Train
1251,./Rideo/Ses02F_impro07_F016.wav,1,9,exc,Val
1252,./Rideo/Ses02F_impro07_F017.wav,1,9,exc,Train
1253,./Rideo/Ses02F_impro07_F018.wav,1,9,exc,Train
1254,./Rideo/Ses02F_impro07_F019.wav,1,9,exc,Val
1255,./Rideo/Ses02F_impro07_F020.wav,1,9,exc,Train
1256,./Rideo/Ses02F_impro07_F021.wav,1,9,exc,Test
1257,./Rideo/Ses02F_impro07_F022.wav,1,9,exc,Train
1258,./Rideo/Ses02F_impro07_F023.wav,1,9,exc,Train
1259,./Rideo/Ses02F_impro07_F024.wav,1,9,exc,Train
1260,./Rideo/Ses02F_impro07_F025.wav,1,9,exc,Train
1261,./Rideo/Ses02F_impro07_F026.wav,1,9,exc,Train
1262,./Rideo/Ses02F_impro07_F027.wav,1,9,exc,Train
1263,./Rideo/Ses02F_impro07_F028.wav,1,9,exc,Train
1264,./Rideo/Ses02F_impro07_F029.wav,1,9,exc,Train
1265,./Rideo/Ses02F_impro07_F030.wav,1,9,exc,Train
1266,./Rideo/Ses02F_impro07_F031.wav,1,9,exc,Test
1267,./Rideo/Ses02F_impro07_F032.wav,1,9,exc,Train
1268,./Rideo/Ses02F_impro07_F033.wav,1,9,exc,Train
1269,./Rideo/Ses02F_impro07_F034.wav,1,9,exc,Test
1270,./Rideo/Ses02F_impro07_F035.wav,1,9,exc,Train
1271,./Rideo/Ses02F_impro07_F036.wav,1,9,exc,Train
1272,./Rideo/Ses02F_impro07_F037.wav,1,9,exc,Train
1273,./Rideo/Ses02F_impro07_M000.wav,1,1,neu,Train
1274,./Rideo/Ses02F_impro07_M001.wav,1,9,exc,Train
1275,./Rideo/Ses02F_impro07_M002.wav,1,9,exc,Train
1276,./Rideo/Ses02F_impro07_M003.wav,1,9,exc,Train
1277,./Rideo/Ses02F_impro07_M004.wav,1,9,exc,Train
1278,./Rideo/Ses02F_impro07_M005.wav,1,9,exc,Test
1279,./Rideo/Ses02F_impro07_M006.wav,1,9,exc,Test
1280,./Rideo/Ses02F_impro07_M007.wav,1,9,exc,Train
1281,./Rideo/Ses02F_impro07_M008.wav,1,9,exc,Train
1282,./Rideo/Ses02F_impro07_M009.wav,1,9,exc,Val
1283,./Rideo/Ses02F_impro07_M010.wav,1,9,exc,Test
1284,./Rideo/Ses02F_impro07_M011.wav,1,9,exc,Train
1285,./Rideo/Ses02F_impro07_M016.wav,1,1,neu,Train
1286,./Rideo/Ses02F_impro07_M017.wav,1,9,exc,Train
1287,./Rideo/Ses02F_impro07_M018.wav,1,9,exc,Train
1288,./Rideo/Ses02F_impro07_M019.wav,1,9,exc,Train
1289,./Rideo/Ses02F_impro07_M023.wav,1,9,exc,Train
1290,./Rideo/Ses02F_impro07_M027.wav,1,9,exc,Train
1291,./Rideo/Ses02F_impro07_M028.wav,1,9,exc,Val
1292,./Rideo/Ses02F_impro07_M029.wav,1,9,exc,Test
1293,./Rideo/Ses02F_impro07_M034.wav,1,9,exc,Train
1294,./Rideo/Ses02F_impro08_F000.wav,1,1,neu,Train
1295,./Rideo/Ses02F_impro08_F001.wav,1,1,neu,Test
1296,./Rideo/Ses02F_impro08_F002.wav,1,1,neu,Test
1297,./Rideo/Ses02F_impro08_F003.wav,1,1,neu,Train
1298,./Rideo/Ses02F_impro08_F004.wav,1,1,neu,Train
1299,./Rideo/Ses02F_impro08_F005.wav,1,1,neu,Train
1300,./Rideo/Ses02F_impro08_F006.wav,1,1,neu,Train
1301,./Rideo/Ses02F_impro08_F007.wav,1,1,neu,Test
1302,./Rideo/Ses02F_impro08_F008.wav,1,1,neu,Train
1303,./Rideo/Ses02F_impro08_F009.wav,1,1,neu,Train
1304,./Rideo/Ses02F_impro08_F010.wav,1,1,neu,Train
1305,./Rideo/Ses02F_impro08_F011.wav,1,1,neu,Test
1306,./Rideo/Ses02F_impro08_F012.wav,1,1,neu,Train
1307,./Rideo/Ses02F_impro08_F013.wav,1,1,neu,Train
1308,./Rideo/Ses02F_impro08_F014.wav,1,1,neu,Train
1309,./Rideo/Ses02F_impro08_F015.wav,1,1,neu,Train
1310,./Rideo/Ses02F_impro08_F016.wav,1,1,neu,Test
1311,./Rideo/Ses02F_impro08_F017.wav,1,1,neu,Val
1312,./Rideo/Ses02F_impro08_F018.wav,1,1,neu,Train
1313,./Rideo/Ses02F_impro08_F019.wav,1,1,neu,Train
1314,./Rideo/Ses02F_impro08_F020.wav,1,1,neu,Train
1315,./Rideo/Ses02F_impro08_F021.wav,1,1,neu,Test
1316,./Rideo/Ses02F_impro08_F022.wav,1,1,neu,Test
1317,./Rideo/Ses02F_impro08_F023.wav,1,1,neu,Test
1318,./Rideo/Ses02F_impro08_F024.wav,1,1,neu,Train
1319,./Rideo/Ses02F_impro08_F025.wav,1,1,neu,Train
1320,./Rideo/Ses02F_impro08_F026.wav,1,1,neu,Train
1321,./Rideo/Ses02F_impro08_F027.wav,1,1,neu,Train
1322,./Rideo/Ses02F_impro08_M003.wav,1,1,neu,Train
1323,./Rideo/Ses02F_impro08_M005.wav,1,1,neu,Train
1324,./Rideo/Ses02F_impro08_M006.wav,1,1,neu,Train
1325,./Rideo/Ses02F_impro08_M007.wav,1,1,neu,Test
1326,./Rideo/Ses02F_impro08_M008.wav,1,1,neu,Val
1327,./Rideo/Ses02F_impro08_M009.wav,1,1,neu,Train
1328,./Rideo/Ses02F_impro08_M010.wav,1,1,neu,Train
1329,./Rideo/Ses02F_impro08_M011.wav,1,1,neu,Train
1330,./Rideo/Ses02F_impro08_M012.wav,1,1,neu,Test
1331,./Rideo/Ses02F_impro08_M013.wav,1,1,neu,Val
1332,./Rideo/Ses02F_impro08_M015.wav,1,1,neu,Train
1333,./Rideo/Ses02F_impro08_M016.wav,1,1,neu,Train
1334,./Rideo/Ses02F_impro08_M018.wav,1,1,neu,Train
1335,./Rideo/Ses02F_impro08_M019.wav,1,1,neu,Train
1336,./Rideo/Ses02F_script01_1_F004.wav,1,3,sad,Train
1337,./Rideo/Ses02F_script01_1_F005.wav,1,3,sad,Train
1338,./Rideo/Ses02F_script01_1_F006.wav,1,3,sad,Test
1339,./Rideo/Ses02F_script01_1_F017.wav,1,3,sad,Val
1340,./Rideo/Ses02F_script01_1_F018.wav,1,1,neu,Train
1341,./Rideo/Ses02F_script01_1_F019.wav,1,4,ang,Train
1342,./Rideo/Ses02F_script01_1_F021.wav,1,1,neu,Train
1343,./Rideo/Ses02F_script01_1_F025.wav,1,1,neu,Train
1344,./Rideo/Ses02F_script01_1_F026.wav,1,1,neu,Train
1345,./Rideo/Ses02F_script01_1_F027.wav,1,1,neu,Train
1346,./Rideo/Ses02F_script01_1_F028.wav,1,3,sad,Train
1347,./Rideo/Ses02F_script01_1_F036.wav,1,4,ang,Train
1348,./Rideo/Ses02F_script01_1_F037.wav,1,4,ang,Train
1349,./Rideo/Ses02F_script01_1_F038.wav,1,4,ang,Train
1350,./Rideo/Ses02F_script01_1_F040.wav,1,4,ang,Train
1351,./Rideo/Ses02F_script01_1_F044.wav,1,3,sad,Train
1352,./Rideo/Ses02F_script01_1_M011.wav,1,4,ang,Train
1353,./Rideo/Ses02F_script01_1_M013.wav,1,4,ang,Test
1354,./Rideo/Ses02F_script01_1_M017.wav,1,1,neu,Train
1355,./Rideo/Ses02F_script01_1_M021.wav,1,4,ang,Train
1356,./Rideo/Ses02F_script01_1_M023.wav,1,4,ang,Test
1357,./Rideo/Ses02F_script01_1_M025.wav,1,4,ang,Train
1358,./Rideo/Ses02F_script01_1_M027.wav,1,3,sad,Train
1359,./Rideo/Ses02F_script01_1_M029.wav,1,1,neu,Train
1360,./Rideo/Ses02F_script01_1_M036.wav,1,4,ang,Test
1361,./Rideo/Ses02F_script01_1_M037.wav,1,4,ang,Train
1362,./Rideo/Ses02F_script01_1_M038.wav,1,4,ang,Train
1363,./Rideo/Ses02F_script01_1_M040.wav,1,1,neu,Train
1364,./Rideo/Ses02F_script01_1_M043.wav,1,1,neu,Test
1365,./Rideo/Ses02F_script01_1_M044.wav,1,1,neu,Train
1366,./Rideo/Ses02F_script01_2_F005.wav,1,4,ang,Test
1367,./Rideo/Ses02F_script01_2_F012.wav,1,4,ang,Train
1368,./Rideo/Ses02F_script01_2_F013.wav,1,4,ang,Train
1369,./Rideo/Ses02F_script01_2_M001.wav,1,1,neu,Train
1370,./Rideo/Ses02F_script01_2_M002.wav,1,1,neu,Val
1371,./Rideo/Ses02F_script01_2_M004.wav,1,1,neu,Train
1372,./Rideo/Ses02F_script01_2_M005.wav,1,1,neu,Train
1373,./Rideo/Ses02F_script01_2_M006.wav,1,1,neu,Train
1374,./Rideo/Ses02F_script01_2_M007.wav,1,1,neu,Test
1375,./Rideo/Ses02F_script01_2_M008.wav,1,1,neu,Train
1376,./Rideo/Ses02F_script01_2_M016.wav,1,4,ang,Train
1377,./Rideo/Ses02F_script01_2_M017.wav,1,4,ang,Test
1378,./Rideo/Ses02F_script01_2_M018.wav,1,4,ang,Train
1379,./Rideo/Ses02F_script01_3_F009.wav,1,3,sad,Train
1380,./Rideo/Ses02F_script01_3_F012.wav,1,9,exc,Test
1381,./Rideo/Ses02F_script01_3_F013.wav,1,9,exc,Train
1382,./Rideo/Ses02F_script01_3_F014.wav,1,9,exc,Train
1383,./Rideo/Ses02F_script01_3_F016.wav,1,9,exc,Train
1384,./Rideo/Ses02F_script01_3_F020.wav,1,3,sad,Train
1385,./Rideo/Ses02F_script01_3_F021.wav,1,3,sad,Train
1386,./Rideo/Ses02F_script01_3_F022.wav,1,3,sad,Train
1387,./Rideo/Ses02F_script01_3_F023.wav,1,3,sad,Train
1388,./Rideo/Ses02F_script01_3_F024.wav,1,3,sad,Train
1389,./Rideo/Ses02F_script01_3_F025.wav,1,3,sad,Train
1390,./Rideo/Ses02F_script01_3_F026.wav,1,3,sad,Train
1391,./Rideo/Ses02F_script01_3_F029.wav,1,9,exc,Train
1392,./Rideo/Ses02F_script01_3_M001.wav,1,1,neu,Train
1393,./Rideo/Ses02F_script01_3_M010.wav,1,9,exc,Train
1394,./Rideo/Ses02F_script01_3_M020.wav,1,3,sad,Test
1395,./Rideo/Ses02F_script01_3_M021.wav,1,3,sad,Train
1396,./Rideo/Ses02F_script01_3_M022.wav,1,3,sad,Test
1397,./Rideo/Ses02F_script01_3_M023.wav,1,3,sad,Train
1398,./Rideo/Ses02F_script01_3_M024.wav,1,3,sad,Train
1399,./Rideo/Ses02F_script01_3_M025.wav,1,3,sad,Train
1400,./Rideo/Ses02F_script01_3_M026.wav,1,3,sad,Test
1401,./Rideo/Ses02F_script01_3_M027.wav,1,3,sad,Train
1402,./Rideo/Ses02F_script01_3_M028.wav,1,3,sad,Test
1403,./Rideo/Ses02F_script01_3_M029.wav,1,3,sad,Val
1404,./Rideo/Ses02F_script01_3_M030.wav,1,3,sad,Test
1405,./Rideo/Ses02F_script01_3_M031.wav,1,3,sad,Train
1406,./Rideo/Ses02F_script01_3_M032.wav,1,3,sad,Train
1407,./Rideo/Ses02F_script01_3_M033.wav,1,3,sad,Test
1408,./Rideo/Ses02F_script01_3_M034.wav,1,3,sad,Test
1409,./Rideo/Ses02F_script02_1_F001.wav,1,1,neu,Train
1410,./Rideo/Ses02F_script02_1_F005.wav,1,1,neu,Train
1411,./Rideo/Ses02F_script02_1_F019.wav,1,1,neu,Test
1412,./Rideo/Ses02F_script02_1_F021.wav,1,1,neu,Test
1413,./Rideo/Ses02F_script02_1_M000.wav,1,9,exc,Train
1414,./Rideo/Ses02F_script02_1_M001.wav,1,9,exc,Train
1415,./Rideo/Ses02F_script02_1_M002.wav,1,9,exc,Train
1416,./Rideo/Ses02F_script02_1_M003.wav,1,9,exc,Train
1417,./Rideo/Ses02F_script02_1_M004.wav,1,9,exc,Train
1418,./Rideo/Ses02F_script02_1_M005.wav,1,9,exc,Train
1419,./Rideo/Ses02F_script02_1_M006.wav,1,9,exc,Train
1420,./Rideo/Ses02F_script02_1_M009.wav,1,1,neu,Train
